date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-01-08,-4095,-6099,ARG,trawlers,0.86166666666666669,0,1
2012-01-08,-4604,-6174,ARG,trawlers,0.77819444444444452,0,1
2012-01-08,-4602,-6172,ARG,trawlers,0.11805555555555557,0,1
2012-01-08,-4601,-6171,ARG,trawlers,0.80708333333333326,0,1
2012-01-08,-4345,-6042,ARG,trawlers,0.77638888888888891,0,1
2012-01-08,-4344,-6041,ARG,trawlers,0.83513888888888888,0,1
2012-01-08,-4338,-5958,ARG,trawlers,10.738055555555556,0,1
2012-01-08,-4080,-6489,ARG,trawlers,25.105416666666667,0,1
2012-01-08,-4080,-6083,ARG,trawlers,0.68222222222222217,0,1
2012-01-08,-4079,-6083,ARG,trawlers,0.033333333333333333,0,1
2012-01-08,-4079,-6082,ARG,trawlers,0.11555555555555555,0,1
2012-01-08,-4077,-6080,ARG,trawlers,0.094444444444444442,0,1
2012-01-08,-4076,-6080,ARG,trawlers,0.82347222222222227,0,1
2012-01-08,-4587,-6747,ARG,fixed_gear,23.354027777777773,0,1
2012-01-08,-4587,-6746,ARG,fixed_gear,22.244999999999997,0,1
2012-01-08,-4585,-6153,ARG,trawlers,12.30625,0,1
2012-01-08,-4073,-6494,ARG,trawlers,23.88208333333333,0,1
2012-01-08,-4321,-6025,ARG,trawlers,0.76416666666666666,0,1
2012-01-08,-4320,-6025,ARG,trawlers,0.070833333333333318,0,1
2012-01-08,-4319,-6024,ARG,trawlers,0.77097222222222228,0,1
2012-01-08,-3805,-5754,ARG,trawlers,49.720138888888883,0,2
2012-01-08,-3805,-5754,ARG,drifting_longlines,60.47152777777778,0,3
2012-01-08,-4056,-6060,ARG,trawlers,1.6051388888888889,0,1
2012-01-08,-4300,-6389,ARG,trawlers,0.79458333333333331,0,1
2012-01-08,-4300,-6320,ARG,trawlers,8.8531944444444441,0,1
2012-01-08,-4300,-6388,ARG,trawlers,0.094722222222222249,0,1
2012-01-08,-4300,-6321,ARG,trawlers,0.29472222222222222,0,1
