date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-01-26,-879,1324,AGO,purse_seines,12.535277777777779,0,1
2012-01-26,-861,1326,AGO,purse_seines,0.63916666666666666,0,1
2012-01-26,-860,1326,AGO,purse_seines,0.056805555555555554,0,1
2012-01-26,-858,1326,AGO,purse_seines,0.20819444444444443,0,1
2012-01-26,-849,1325,AGO,purse_seines,0.24902777777777776,0,1
2012-01-26,-847,1325,AGO,purse_seines,5.9623611111111119,0,1
2012-01-26,-4096,-6000,ARG,trawlers,0.79694444444444446,0,1
2012-01-26,-3840,-5760,ARG,drifting_longlines,0.7911111111111111,0,1
2012-01-26,-5631,-6405,ARG,drifting_longlines,0.77875,0,1
2012-01-26,-5631,-6403,ARG,drifting_longlines,2.5654166666666667,0,1
2012-01-26,-4351,-5952,ARG,trawlers,1.5872222222222223,0,1
2012-01-26,-3839,-5760,ARG,drifting_longlines,0.98805555555555558,0,1
2012-01-26,-3839,-5760,ARG,trawlers,6.47625,0,1
2012-01-26,-4350,-5946,ARG,trawlers,0.8043055555555555,0,1
2012-01-26,-3838,-5751,ARG,trawlers,0.76666666666666661,0,1
2012-01-26,-4349,-5946,ARG,trawlers,0.77999999999999992,0,1
2012-01-26,-3837,-5722,ARG,trawlers,0.77680555555555553,0,1
2012-01-26,-4092,-5862,ARG,squid_jigger,5.325,0,1
2012-01-26,-3836,-5722,ARG,trawlers,0.41708333333333336,0,1
2012-01-26,-4091,-5856,ARG,squid_jigger,3.3768055555555554,0,1
2012-01-26,-4090,-5852,ARG,trawlers,1.1984722222222222,0,1
2012-01-26,-3834,-5754,ARG,squid_jigger,3.2340277777777779,0,1
2012-01-26,-3832,-5751,ARG,trawlers,4.57125,0,1
2012-01-26,-3832,-5746,ARG,trawlers,0.76666666666666661,0,1
2012-01-26,-4599,-6629,ARG,fixed_gear,2.3809722222222218,0,1
2012-01-26,-3831,-5745,ARG,trawlers,0.49625,0,1
2012-01-26,-3831,-5750,ARG,trawlers,0.77083333333333337,0,1
2012-01-26,-3317,-5840,ARG,trawlers,1.8295833333333333,0,1
2012-01-26,-4340,-5940,ARG,trawlers,2.5708333333333333,0,1
2012-01-26,-4337,-5958,ARG,trawlers,4.9655555555555555,0,1
2012-01-26,-4080,-6489,ARG,trawlers,46.85375,0,2
2012-01-26,-3824,-5755,ARG,drifting_longlines,1.7615277777777778,0,1
2012-01-26,-4335,-5957,ARG,trawlers,0.74930555555555556,0,1
2012-01-26,-4334,-6028,ARG,trawlers,0.8222222222222223,0,1
2012-01-26,-4078,-5982,ARG,trawlers,6.0895833333333336,0,1
2012-01-26,-3822,-5714,ARG,trawlers,2.3944444444444444,0,1
2012-01-26,-3310,-5823,ARG,trawlers,1.6227777777777777,0,1
2012-01-26,-4333,-6026,ARG,trawlers,0.76250000000000007,0,1
2012-01-26,-4076,-5847,ARG,trawlers,0.47944444444444445,0,1
2012-01-26,-4076,-5966,ARG,trawlers,5.2868055555555555,0,1
2012-01-26,-4331,-5937,ARG,trawlers,0.81777777777777783,0,1
2012-01-26,-4075,-5796,ARG,trawlers,4.17625,0,1
2012-01-26,-3819,-5749,ARG,drifting_longlines,1.9658333333333333,0,1
2012-01-26,-3819,-5743,ARG,trawlers,2.1152777777777776,0,2
2012-01-26,-4330,-5937,ARG,trawlers,0.79055555555555557,0,1
2012-01-26,-4330,-5940,ARG,trawlers,5.2995833333333335,0,1
2012-01-26,-4074,-5847,ARG,trawlers,2.4494444444444445,0,1
2012-01-26,-3818,-5754,ARG,trawlers,1.9884722222222222,0,1
2012-01-26,-4073,-6494,ARG,trawlers,8.6775,0,1
2012-01-26,-3816,-5752,ARG,trawlers,0.76875,0,1
2012-01-26,-4071,-5976,ARG,trawlers,6.0275,0,1
2012-01-26,-3815,-5747,ARG,trawlers,3.3151388888888889,0,1
2012-01-26,-4326,-5938,ARG,trawlers,1.6019444444444446,0,1
2012-01-26,-4325,-5936,ARG,trawlers,0.77958333333333341,0,1
2012-01-26,-4325,-5935,ARG,trawlers,1.7701388888888887,0,1
2012-01-26,-4069,-5857,ARG,trawlers,2.422361111111111,0,1
2012-01-26,-5602,-6263,ARG,drifting_longlines,3.2873611111111112,0,1
2012-01-26,-4834,-6607,ARG,trawlers,4.57375,0,1
2012-01-26,-3810,-5742,ARG,trawlers,0.4525,0,1
2012-01-26,-4833,-6605,ARG,trawlers,0.08875,0,1
2012-01-26,-4577,-6675,ARG,fixed_gear,1.2213888888888889,0,1
2012-01-26,-4321,-5928,ARG,trawlers,4.9059722222222222,0,1
2012-01-26,-4065,-5970,ARG,trawlers,0.79055555555555557,0,1
2012-01-26,-3809,-5745,ARG,trawlers,0.76680555555555552,0,1
2012-01-26,-4576,-6677,ARG,fixed_gear,1.6248611111111111,0,1
2012-01-26,-4064,-5791,ARG,trawlers,1.212361111111111,0,1
2012-01-26,-3808,-5749,ARG,trawlers,7.0247222222222225,0,1
2012-01-26,-3808,-5746,ARG,trawlers,0.33055555555555555,0,1
2012-01-26,-4831,-6604,ARG,trawlers,1.2565277777777779,0,1
2012-01-26,-4063,-5791,ARG,trawlers,0.37125,0,1
2012-01-26,-4062,-6137,ARG,trawlers,2.0575,0,1
2012-01-26,-4317,-5928,ARG,trawlers,0.49624999999999997,0,1
2012-01-26,-4317,-5927,ARG,trawlers,0.79597222222222219,0,1
2012-01-26,-3805,-5754,ARG,drifting_longlines,44.763472222222219,0,2
2012-01-26,-3805,-5745,ARG,trawlers,0.92722222222222228,0,1
2012-01-26,-3805,-5754,ARG,squid_jigger,4.9461111111111107,0,1
2012-01-26,-3805,-5754,ARG,trawlers,379.675,0,18
2012-01-26,-4316,-5926,ARG,trawlers,0.74291666666666667,0,1
2012-01-26,-4316,-5925,ARG,trawlers,4.8306944444444442,0,1
2012-01-26,-4316,-5927,ARG,trawlers,1.0322222222222224,0,1
2012-01-26,-3804,-5753,ARG,drifting_longlines,4.7640277777777778,0,1
2012-01-26,-4571,-6675,ARG,fixed_gear,0.51291666666666669,0,1
2012-01-26,-3803,-5752,ARG,trawlers,5.6868055555555559,0,1
2012-01-26,-5594,-6220,ARG,drifting_longlines,1.5572222222222223,0,1
2012-01-26,-4570,-6675,ARG,fixed_gear,5.3694444444444445,0,1
2012-01-26,-4314,-5922,ARG,trawlers,2.5122222222222224,0,1
2012-01-26,-3290,-5812,ARG,trawlers,2.9193055555555558,0,1
2012-01-26,-4569,-6064,ARG,trawlers,1.7420833333333334,0,1
2012-01-26,-4569,-6632,ARG,fixed_gear,1.6093055555555555,0,1
2012-01-26,-4569,-6658,ARG,fixed_gear,6.0461111111111112,0,1
2012-01-26,-4057,-5843,ARG,trawlers,3.7773611111111109,0,1
2012-01-26,-4568,-6651,ARG,fixed_gear,0.80555555555555558,0,1
2012-01-26,-4568,-6632,ARG,fixed_gear,0.82791666666666663,0,1
2012-01-26,-4312,-5946,ARG,trawlers,0.75166666666666671,0,1
2012-01-26,-4567,-6064,ARG,trawlers,0.78375000000000006,0,1
2012-01-26,-4567,-6649,ARG,fixed_gear,1.7466666666666666,0,1
2012-01-26,-4311,-6009,ARG,trawlers,0.7583333333333333,0,1
2012-01-26,-4311,-5946,ARG,trawlers,0.8190277777777778,0,1
2012-01-26,-4055,-5842,ARG,trawlers,0.77972222222222221,0,1
2012-01-26,-4310,-6008,ARG,trawlers,2.57875,0,1
2012-01-26,-4051,-5785,ARG,trawlers,1.1631944444444444,0,1
2012-01-26,-4817,-6410,ARG,trawlers,0.75555555555555554,0,1
2012-01-26,-4817,-6411,ARG,trawlers,0.044722222222222219,0,1
2012-01-26,-4817,-6412,ARG,trawlers,0.78041666666666665,0,1
2012-01-26,-5584,-6178,ARG,drifting_longlines,0.79819444444444443,0,1
2012-01-26,-5584,-6177,ARG,drifting_longlines,0.75666666666666671,0,1
2012-01-26,-4302,-5942,ARG,trawlers,2.565,0,1
2012-01-26,-4301,-5941,ARG,trawlers,0.78055555555555556,0,1
2012-01-26,-4556,-6029,ARG,trawlers,1.3281944444444442,0,1
2012-01-26,-4555,-6028,ARG,trawlers,1.2073611111111111,0,1
2012-01-26,-4555,-6031,ARG,trawlers,4.5876388888888888,0,1
2012-01-26,-3531,-5677,ARG,trawlers,0.88041666666666663,0,1
2012-01-26,-4554,-6027,ARG,trawlers,5.35125,0,1
2012-01-26,-4554,-6030,ARG,trawlers,0.80833333333333324,0,1
2012-01-26,-4554,-6022,ARG,trawlers,5.7004166666666665,0,1
2012-01-26,-4042,-5838,ARG,trawlers,3.6629166666666664,0,1
2012-01-26,-4809,-6386,ARG,trawlers,0.027638888888888886,0,1
2012-01-26,-4809,-6387,ARG,trawlers,0.7944444444444444,0,1
2012-01-26,-4553,-6635,ARG,fixed_gear,2.5006944444444441,0,1
2012-01-26,-4297,-5917,ARG,trawlers,1.5484722222222222,0,1
2012-01-26,-4808,-6386,ARG,trawlers,0.7583333333333333,0,1
2012-01-26,-4552,-6021,ARG,trawlers,6.1254166666666663,0,1
2012-01-26,-4295,-5913,ARG,trawlers,2.0084722222222222,0,1
2012-01-26,-3527,-5685,ARG,trawlers,5.0115277777777782,0,2
2012-01-26,-3527,-5686,ARG,trawlers,0.67166666666666663,0,1
2012-01-26,-4550,-6031,ARG,trawlers,5.2822222222222219,0,1
2012-01-26,-4550,-6029,ARG,trawlers,1.5819444444444444,0,1
2012-01-26,-3526,-5686,ARG,trawlers,0.38875,0,1
2012-01-26,-4549,-6027,ARG,trawlers,2.536111111111111,0,1
2012-01-26,-4037,-5834,ARG,squid_jigger,1.7601388888888889,0,1
2012-01-26,-4548,-6051,ARG,trawlers,0.8,0,1
2012-01-26,-4548,-6053,ARG,trawlers,0.77972222222222232,0,1
2012-01-26,-4803,-6386,ARG,trawlers,0.74736111111111114,0,1
2012-01-26,-4547,-6026,ARG,trawlers,6.938194444444445,0,1
2012-01-26,-4035,-5834,ARG,squid_jigger,0.77208333333333334,0,1
2012-01-26,-4802,-6385,ARG,trawlers,0.05305555555555555,0,1
2012-01-26,-4802,-6386,ARG,trawlers,0.022083333333333333,0,1
2012-01-26,-4546,-6024,ARG,trawlers,2.48,0,1
2012-01-26,-4546,-6023,ARG,trawlers,1.7162499999999998,0,1
2012-01-26,-3522,-5694,ARG,trawlers,0.38513888888888892,0,1
2012-01-26,-4801,-6385,ARG,trawlers,0.77500000000000013,0,1
2012-01-26,-4545,-6023,ARG,trawlers,0.83986111111111128,0,1
2012-01-26,-3521,-5695,ARG,trawlers,0.50930555555555557,0,1
2012-01-26,-3520,-5700,ARG,trawlers,0.82624999999999993,0,1
2012-01-26,-4799,-6566,ARG,trawlers,1.2386111111111111,0,1
2012-01-26,-4543,-6022,ARG,trawlers,2.0420833333333333,0,1
2012-01-26,-4287,-5993,ARG,trawlers,4.8959722222222215,0,1
2012-01-26,-4798,-6566,ARG,trawlers,0.82847222222222217,0,1
2012-01-26,-4542,-6037,ARG,trawlers,0.8027777777777777,0,1
2012-01-26,-4542,-6020,ARG,trawlers,3.3452777777777776,0,1
2012-01-26,-4542,-6019,ARG,trawlers,6.1751388888888892,0,1
2012-01-26,-4542,-6038,ARG,trawlers,1.2297222222222222,0,1
2012-01-26,-4286,-5934,ARG,trawlers,5.3055555555555562,0,1
2012-01-26,-4541,-6036,ARG,trawlers,4.58,0,1
2012-01-26,-4541,-6017,ARG,trawlers,6.4498611111111117,0,1
2012-01-26,-4285,-5941,ARG,squid_jigger,4.9252777777777776,0,1
2012-01-26,-4028,-5831,ARG,trawlers,0.77819444444444441,0,1
2012-01-26,-4539,-6022,ARG,trawlers,2.3706944444444442,0,1
2012-01-26,-3515,-5710,ARG,trawlers,0.39486111111111111,0,1
2012-01-26,-3515,-5707,ARG,trawlers,0.32819444444444446,0,1
2012-01-26,-3515,-5709,ARG,trawlers,1.0847222222222221,0,2
2012-01-26,-3515,-5705,ARG,trawlers,0.47333333333333333,0,1
2012-01-26,-4026,-5830,ARG,trawlers,0.81805555555555554,0,1
2012-01-26,-3514,-5711,ARG,trawlers,0.18736111111111112,0,1
2012-01-26,-4537,-6020,ARG,trawlers,2.4258333333333333,0,1
2012-01-26,-4025,-5825,ARG,trawlers,3.7916666666666665,0,1
2012-01-26,-4536,-6037,ARG,trawlers,5.29125,0,1
2012-01-26,-4280,-5927,ARG,trawlers,0.79305555555555562,0,1
2012-01-26,-4024,-5824,ARG,trawlers,0.77777777777777768,0,1
2012-01-26,-4024,-5771,ARG,trawlers,0.83041666666666669,0,1
2012-01-26,-4024,-5772,ARG,trawlers,0.80861111111111106,0,1
2012-01-26,-4535,-6019,ARG,trawlers,1.5684722222222223,0,1
2012-01-26,-3511,-5717,ARG,trawlers,0.62694444444444453,0,1
2012-01-26,-3511,-5716,ARG,trawlers,0.14722222222222223,0,1
2012-01-26,-4278,-5926,ARG,trawlers,0.82472222222222225,0,1
2012-01-26,-3510,-5716,ARG,trawlers,1.1686111111111113,0,1
2012-01-26,-3509,-5720,ARG,trawlers,0.044305555555555556,0,1
2012-01-26,-3509,-5719,ARG,trawlers,0.40472222222222221,0,1
2012-01-26,-4276,-6000,ARG,trawlers,4.137083333333333,0,1
2012-01-26,-4020,-6147,ARG,trawlers,1.17125,0,1
2012-01-26,-3508,-5720,ARG,trawlers,0.45805555555555555,0,1
2012-01-26,-4019,-6147,ARG,trawlers,0.84152777777777787,0,1
2012-01-26,-4274,-6503,ARG,trawlers,49.880694444444444,0,2
2012-01-26,-4274,-6503,ARG,squid_jigger,19.677222222222223,0,1
2012-01-26,-4785,-6375,ARG,trawlers,0.75833333333333341,0,1
2012-01-26,-4785,-6346,ARG,trawlers,2.3186111111111112,0,1
2012-01-26,-3249,-5823,ARG,trawlers,19.624027777777776,0,1
2012-01-26,-4784,-6375,ARG,trawlers,0.058333333333333334,0,1
2012-01-26,-4784,-6382,ARG,trawlers,2.0351388888888886,2.0351388888888886,1
2012-01-26,-4528,-6045,ARG,trawlers,0.48791666666666667,0,1
2012-01-26,-4783,-6375,ARG,trawlers,0.014166666666666668,0,1
2012-01-26,-4783,-6374,ARG,trawlers,0.76402777777777775,0,1
2012-01-26,-4527,-6045,ARG,trawlers,1.6059722222222221,0,1
2012-01-26,-4271,-5887,ARG,trawlers,2.4172222222222222,0,1
2012-01-26,-4526,-6025,ARG,trawlers,1.1934722222222223,0,1
2012-01-26,-3502,-5731,ARG,trawlers,0.4705555555555555,0,1
2012-01-26,-4781,-6367,ARG,drifting_longlines,5.6752777777777776,5.6752777777777776,1
2012-01-26,-4269,-5888,ARG,trawlers,1.7302777777777778,0,1
2012-01-26,-3501,-5733,ARG,trawlers,1.1644444444444444,0,1
2012-01-26,-4780,-6366,ARG,drifting_longlines,5.3997222222222225,5.3997222222222225,1
2012-01-26,-4012,-5825,ARG,squid_jigger,0.77611111111111108,0,1
2012-01-26,-4523,-6144,ARG,drifting_longlines,1.5501388888888887,1.5501388888888887,1
2012-01-26,-4523,-6025,ARG,trawlers,1.2783333333333331,0,1
2012-01-26,-4778,-6364,ARG,trawlers,0.80388888888888888,0.80388888888888888,1
2012-01-26,-4778,-6383,ARG,trawlers,0.74472222222222217,0,1
2012-01-26,-4010,-5825,ARG,squid_jigger,0.80138888888888882,0,1
2012-01-26,-3498,-5738,ARG,trawlers,0.90819444444444442,0,1
2012-01-26,-4777,-6380,ARG,trawlers,0.8125,0,1
2012-01-26,-4777,-6333,ARG,trawlers,0.75944444444444448,0,1
2012-01-26,-4777,-6363,ARG,trawlers,4.5966666666666667,4.5966666666666667,1
2012-01-26,-4777,-6382,ARG,trawlers,0.019444444444444445,0,1
2012-01-26,-4777,-6383,ARG,trawlers,0.044305555555555556,0,1
2012-01-26,-4777,-6334,ARG,trawlers,0.81930555555555551,0,1
2012-01-26,-3753,-5677,ARG,trawlers,2.0133333333333332,0,1
2012-01-26,-4776,-6592,ARG,trawlers,203.54111111111109,0,9
2012-01-26,-4776,-6591,ARG,trawlers,24.683472222222228,0,1
2012-01-26,-4776,-6592,ARG,fixed_gear,24.640277777777779,0,1
2012-01-26,-4776,-6593,ARG,trawlers,53.107638888888893,0,2
2012-01-26,-4776,-6592,ARG,drifting_longlines,24.650694444444444,0,1
2012-01-26,-4776,-6591,ARG,squid_jigger,24.449722222222221,0,1
2012-01-26,-4776,-6592,ARG,squid_jigger,48.828333333333333,0,2
2012-01-26,-4776,-6382,ARG,trawlers,0.058333333333333327,0,1
2012-01-26,-3752,-5677,ARG,trawlers,0.79486111111111113,0,1
2012-01-26,-3496,-5744,ARG,trawlers,2.5738888888888889,0,1
2012-01-26,-4775,-6372,ARG,trawlers,0.75958333333333328,0,1
2012-01-26,-4775,-6382,ARG,trawlers,0.7583333333333333,0,1
2012-01-26,-4007,-5783,ARG,trawlers,3.30375,0,1
2012-01-26,-4774,-6363,ARG,trawlers,0.45180555555555552,0,1
2012-01-26,-4774,-6384,ARG,trawlers,0.47125,0,1
2012-01-26,-4518,-6147,ARG,trawlers,1.52125,0,1
2012-01-26,-4262,-5880,ARG,trawlers,1.5375,0,1
2012-01-26,-4773,-6320,ARG,trawlers,0.7533333333333333,0,1
2012-01-26,-4773,-6362,ARG,trawlers,4.6144444444444446,0,1
2012-01-26,-4773,-6343,ARG,trawlers,1.5722222222222222,1.5722222222222222,1
2012-01-26,-4773,-6384,ARG,trawlers,0.83111111111111113,0,1
2012-01-26,-4517,-6147,ARG,trawlers,0.41263888888888889,0,1
2012-01-26,-4261,-5879,ARG,trawlers,1.7659722222222221,0,1
