date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-02-12,-4607,-6596,ARG,fixed_gear,3.7276388888888889,3.7276388888888889,1
2012-02-12,-4862,-6553,ARG,trawlers,4.9037500000000005,0,1
2012-02-12,-4606,-6499,ARG,trawlers,3.7393055555555557,3.7393055555555557,1
2012-02-12,-4606,-6500,ARG,trawlers,0.062916666666666676,0.062916666666666676,1
2012-02-12,-4606,-6501,ARG,trawlers,0.75166666666666659,0.75166666666666659,1
2012-02-12,-4606,-6139,ARG,trawlers,3.7194444444444441,0,1
2012-02-12,-4605,-6489,ARG,trawlers,0.087361111111111112,0.087361111111111112,1
2012-02-12,-4605,-6488,ARG,trawlers,0.76402777777777775,0.76402777777777775,1
2012-02-12,-4604,-6491,ARG,trawlers,0.74430555555555555,0.74430555555555555,1
2012-02-12,-4347,-6098,ARG,trawlers,3.7888888888888888,0,1
2012-02-12,-4091,-6495,ARG,other_fishing,5.3329166666666667,0,1
2012-02-12,-4346,-6097,ARG,trawlers,0.78194444444444444,0,1
2012-02-12,-4089,-5922,ARG,trawlers,3.7715277777777776,0,1
2012-02-12,-4344,-5997,ARG,trawlers,1.6093055555555555,0,1
2012-02-12,-4088,-6493,ARG,trawlers,0.0029166666666666668,0,1
2012-02-12,-4088,-6494,ARG,trawlers,0.9293055555555555,0,1
2012-02-12,-4599,-6192,ARG,trawlers,4.603472222222222,4.603472222222222,1
2012-02-12,-4087,-5811,ARG,trawlers,0.80805555555555553,0,1
2012-02-12,-4087,-5921,ARG,trawlers,0.78736111111111107,0,1
2012-02-12,-4598,-6192,ARG,trawlers,0.7681944444444444,0.7681944444444444,1
2012-02-12,-4086,-5811,ARG,trawlers,3.2695833333333333,0,1
2012-02-12,-4853,-6542,ARG,trawlers,0.80347222222222225,0,1
2012-02-12,-4085,-5913,ARG,trawlers,0.81402777777777779,0,1
2012-02-12,-4852,-6541,ARG,trawlers,0.76083333333333336,0.76083333333333336,1
2012-02-12,-4852,-6542,ARG,trawlers,0.084583333333333344,0.059722222222222218,1
2012-02-12,-4595,-6510,ARG,trawlers,0.75694444444444442,0.75694444444444442,1
2012-02-12,-4083,-5912,ARG,trawlers,0.81236111111111109,0,1
2012-02-12,-4594,-6511,ARG,trawlers,3.77125,3.77125,1
2012-02-12,-4593,-6197,ARG,trawlers,3.7283333333333335,0,1
2012-02-12,-4337,-6101,ARG,trawlers,0.76666666666666661,0,1
2012-02-12,-4592,-6167,ARG,trawlers,0.78305555555555562,0,1
2012-02-12,-4080,-6489,ARG,trawlers,44.829861111111114,0,2
2012-02-12,-4335,-6100,ARG,trawlers,4.95,0,1
2012-02-12,-4079,-6491,ARG,trawlers,4.5526388888888887,0,1
2012-02-12,-4590,-6166,ARG,trawlers,0.81361111111111117,0,1
2012-02-12,-4844,-6530,ARG,trawlers,1.5284722222222222,1.5284722222222222,1
2012-02-12,-4076,-5973,ARG,trawlers,0.84972222222222227,0,1
2012-02-12,-4075,-5973,ARG,trawlers,0.049861111111111106,0,1
2012-02-12,-4074,-5972,ARG,trawlers,0.71986111111111117,0,1
2012-02-12,-4073,-6494,ARG,trawlers,15.025694444444445,0,1
2012-02-12,-4839,-6531,ARG,trawlers,4.5931944444444444,3.7991666666666664,1
2012-02-12,-4583,-6126,ARG,trawlers,0.8223611111111111,0,1
2012-02-12,-4838,-6509,ARG,squid_jigger,4.5841666666666665,4.5841666666666665,1
2012-02-12,-4581,-6125,ARG,trawlers,0.79458333333333342,0,1
2012-02-12,-4836,-6518,ARG,trawlers,5.3690277777777782,0,1
2012-02-12,-4836,-6523,ARG,trawlers,4.5691666666666659,4.5691666666666659,1
2012-02-12,-4836,-6528,ARG,trawlers,1.5484722222222222,0,1
2012-02-12,-4324,-6081,ARG,trawlers,0.7861111111111112,0,1
2012-02-12,-4835,-6504,ARG,trawlers,4.1073611111111115,4.1073611111111115,1
2012-02-12,-4835,-6505,ARG,squid_jigger,1.6016666666666666,0,1
