date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-02-14,-4864,-6559,ARG,trawlers,3.9430555555555555,3.9430555555555555,1
2012-02-14,-4863,-6159,ARG,trawlers,3.1727777777777781,0,1
2012-02-14,-4862,-6556,ARG,trawlers,0.87916666666666665,0.87916666666666665,1
2012-02-14,-4862,-6555,ARG,trawlers,0.78763888888888889,0,1
2012-02-14,-4606,-6534,ARG,trawlers,0.7747222222222222,0.7747222222222222,1
2012-02-14,-4606,-6533,ARG,trawlers,0.041666666666666671,0.041666666666666671,1
2012-02-14,-4605,-6533,ARG,trawlers,0.28166666666666662,0.28166666666666662,1
2012-02-14,-4604,-6513,ARG,trawlers,2.46375,2.46375,1
2012-02-14,-4604,-6514,ARG,trawlers,0.83944444444444444,0.83944444444444444,1
2012-02-14,-4859,-6552,ARG,trawlers,5.0933333333333337,0,1
2012-02-14,-4602,-6515,ARG,trawlers,0.75958333333333328,0.75958333333333328,1
2012-02-14,-4602,-6193,ARG,trawlers,0.54375000000000007,0,1
2012-02-14,-4601,-6526,ARG,trawlers,0.78319444444444453,0.78319444444444453,1
2012-02-14,-4601,-6192,ARG,trawlers,0.21208333333333332,0,1
2012-02-14,-4600,-6517,ARG,trawlers,0.73597222222222225,0.73597222222222225,1
2012-02-14,-4600,-6515,ARG,trawlers,1.3416666666666668,1.3416666666666668,1
2012-02-14,-4600,-6512,ARG,trawlers,0.83055555555555549,0.83055555555555549,1
2012-02-14,-4599,-6512,ARG,trawlers,0.75930555555555546,0.75930555555555546,1
2012-02-14,-4599,-6634,ARG,fixed_gear,0.55652777777777784,0.55652777777777784,1
2012-02-14,-4599,-6633,ARG,fixed_gear,0.26708333333333334,0.26708333333333334,1
2012-02-14,-4599,-6631,ARG,fixed_gear,0.62347222222222221,0.62347222222222221,1
2012-02-14,-4599,-6630,ARG,fixed_gear,3.1773611111111109,3.1773611111111109,1
2012-02-14,-4598,-6632,ARG,fixed_gear,1.02125,1.02125,1
2012-02-14,-4598,-6186,ARG,trawlers,0.22305555555555556,0,1
2012-02-14,-4598,-6633,ARG,fixed_gear,4.6393055555555547,4.6393055555555547,1
2012-02-14,-4598,-6629,ARG,fixed_gear,4.3530555555555557,4.3530555555555557,1
2012-02-14,-4597,-6626,ARG,fixed_gear,0.75569444444444445,0.75569444444444445,1
2012-02-14,-4597,-6184,ARG,trawlers,0.57152777777777775,0,1
2012-02-14,-4085,-5905,ARG,trawlers,6.4638888888888886,0,1
2012-02-14,-4596,-6631,ARG,fixed_gear,0.75486111111111109,0.75486111111111109,1
2012-02-14,-4596,-6626,ARG,fixed_gear,0.84166666666666667,0.84166666666666667,1
2012-02-14,-4596,-6633,ARG,fixed_gear,0.80444444444444441,0.80444444444444441,1
2012-02-14,-4595,-6512,ARG,trawlers,3.1395833333333334,3.1395833333333334,1
2012-02-14,-4595,-6631,ARG,fixed_gear,0.78347222222222224,0.78347222222222224,1
2012-02-14,-4850,-6509,ARG,squid_jigger,6.950277777777778,0,1
2012-02-14,-4850,-6467,ARG,squid_jigger,5.4265277777777783,0,1
2012-02-14,-4594,-6625,ARG,fixed_gear,3.2120833333333332,3.2120833333333332,1
2012-02-14,-4593,-6519,ARG,trawlers,4.3595833333333331,4.3595833333333331,1
2012-02-14,-4593,-6154,ARG,trawlers,0.75694444444444442,0,1
2012-02-14,-4593,-6625,ARG,fixed_gear,0.75402777777777785,0.75402777777777785,1
2012-02-14,-4592,-6518,ARG,trawlers,0.65708333333333335,0.65708333333333335,1
2012-02-14,-4080,-6489,ARG,trawlers,73.58486111111111,0,3
2012-02-14,-4847,-6516,ARG,trawlers,4.6341666666666672,0,1
2012-02-14,-4591,-6154,ARG,trawlers,0.085833333333333331,0,1
2012-02-14,-4590,-6155,ARG,trawlers,0.79569444444444448,0,1
2012-02-14,-4590,-6517,ARG,trawlers,0.80277777777777781,0.80277777777777781,1
2012-02-14,-4845,-6506,ARG,squid_jigger,6.950277777777778,6.950277777777778,1
2012-02-14,-4589,-6517,ARG,trawlers,0.14861111111111111,0.14861111111111111,1
2012-02-14,-4844,-6513,ARG,trawlers,1.0480555555555555,0,1
2012-02-14,-4076,-5967,ARG,trawlers,3.9486111111111111,0,1
2012-02-14,-4843,-6442,ARG,squid_jigger,0.78208333333333324,0,1
2012-02-14,-4843,-6512,ARG,trawlers,1.0119444444444445,0,1
2012-02-14,-4587,-6166,ARG,trawlers,0.56305555555555553,0,1
2012-02-14,-4587,-6165,ARG,trawlers,0.058333333333333334,0,1
2012-02-14,-4586,-6164,ARG,trawlers,3.9506944444444443,0,1
2012-02-14,-4841,-6509,ARG,trawlers,0.82777777777777772,0,1
2012-02-14,-4073,-6494,ARG,trawlers,23.335972222222217,0,1
2012-02-14,-4840,-6432,ARG,squid_jigger,0.25680555555555556,0,1
2012-02-14,-4840,-6521,ARG,trawlers,6.1547222222222224,0,1
2012-02-14,-4840,-6431,ARG,squid_jigger,0.80958333333333332,0,1
2012-02-14,-4840,-6508,ARG,trawlers,0.54569444444444437,0,1
2012-02-14,-4584,-6175,ARG,trawlers,5.0931944444444444,0,1
2012-02-14,-4839,-6514,ARG,trawlers,6.4275,0,1
2012-02-14,-3559,-5420,ARG,trawlers,11.856944444444444,0,1
