date,lat_bin,lon_bin,flag,geartype,vessel_hours,fishing_hours,mmsi_present
2012-02-02,-4608,-6612,ARG,fixed_gear,0.76958333333333329,0.76958333333333329,1
2012-02-02,-4607,-6194,ARG,trawlers,5.6873611111111115,0,1
2012-02-02,-4607,-6579,ARG,fixed_gear,0.27194444444444443,0.27194444444444443,1
2012-02-02,-4607,-6612,ARG,fixed_gear,0.54694444444444446,0.54694444444444446,1
2012-02-02,-4607,-6179,ARG,trawlers,1.5941666666666665,0,1
2012-02-02,-4607,-6580,ARG,fixed_gear,0.54333333333333333,0.54333333333333333,1
2012-02-02,-4095,-5999,ARG,trawlers,0.81180555555555556,0,1
2012-02-02,-4606,-6597,ARG,fixed_gear,1.5755555555555554,1.5755555555555554,1
2012-02-02,-4094,-5997,ARG,trawlers,0.77583333333333337,0,1
2012-02-02,-4605,-6192,ARG,trawlers,2.1672222222222222,2.1672222222222222,1
2012-02-02,-4349,-6100,ARG,trawlers,1.7943055555555556,0,1
2012-02-02,-4604,-6173,ARG,trawlers,2.4026388888888888,0,1
2012-02-02,-4604,-6597,ARG,fixed_gear,1.3244444444444445,1.3244444444444445,1
2012-02-02,-4348,-6099,ARG,trawlers,0.29902777777777778,0,1
2012-02-02,-4859,-6516,ARG,trawlers,0.78305555555555562,0,1
2012-02-02,-4859,-6514,ARG,trawlers,0.81680555555555556,0,1
2012-02-02,-4603,-6181,ARG,trawlers,4.5770833333333334,0,1
2012-02-02,-4603,-6596,ARG,fixed_gear,1.3558333333333332,1.3558333333333332,1
2012-02-02,-4091,-6494,ARG,other_fishing,6.4812499999999993,0,1
2012-02-02,-4602,-6181,ARG,trawlers,0.7875,0,1
2012-02-02,-4602,-6177,ARG,trawlers,4.9283333333333337,4.9283333333333337,1
2012-02-02,-4602,-6178,ARG,trawlers,0.78763888888888889,0.78763888888888889,1
2012-02-02,-4601,-6188,ARG,trawlers,0.77902777777777776,0,1
2012-02-02,-4600,-6188,ARG,trawlers,0.80013888888888884,0,1
2012-02-02,-4341,-6095,ARG,trawlers,0.73333333333333339,0,1
2012-02-02,-4596,-6260,ARG,trawlers,4.9350000000000005,0,1
2012-02-02,-4596,-6251,ARG,trawlers,0.81652777777777785,0,1
2012-02-02,-4084,-6174,ARG,squid_jigger,0.81111111111111112,0,1
2012-02-02,-4595,-6250,ARG,trawlers,0.027916666666666666,0,1
2012-02-02,-4595,-6251,ARG,trawlers,0.025138888888888891,0,1
2012-02-02,-4083,-6174,ARG,squid_jigger,0.77069444444444446,0,1
2012-02-02,-4594,-6250,ARG,trawlers,0.4761111111111111,0,1
